,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
215,-0.1,3.05049204826355,False,1,d951d8ad,2023-10-05_05-28-47,1696483727,3.05049204826355,15314,c8afe81c666d,172.17.0.3,3.05049204826355,1,128,17,153,4,0.0002782305600893582,7.63392106223152e-06,118,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_d951d8ad_59_batch_size=128,down_HL=17,latent_dim=153,num_HL=4,opt_lr=0.0003,opt_wd=0.0000,size_HL=118_2023-10-05_05-28-44"
216,-0.1,3.298153877258301,False,1,873e2433,2023-10-05_05-28-44,1696483724,3.298153877258301,15314,c8afe81c666d,172.17.0.3,3.298153877258301,1,128,18,75,3,0.00044782767457513987,1.2566031346291165e-06,210,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_873e2433_58_batch_size=128,down_HL=18,latent_dim=75,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_HL=210_2023-10-05_05-28-41"
217,-0.1,3.05647611618042,False,1,8f5f8bfc,2023-10-05_05-28-41,1696483721,3.05647611618042,15314,c8afe81c666d,172.17.0.3,3.05647611618042,1,128,14,139,3,0.00026399970581031753,7.176818562547863e-06,177,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_8f5f8bfc_57_batch_size=128,down_HL=14,latent_dim=139,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=177_2023-10-05_05-28-38"
218,0.5999460625674218,11214.139275550842,False,1,ba1d4178,2023-10-05_05-28-37,1696483717,11214.139275550842,15314,c8afe81c666d,172.17.0.3,11214.139275550842,1,128,17,145,2,0.00026867252044108554,1.9405297463016907e-07,174,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_ba1d4178_48_batch_size=128,down_HL=17,latent_dim=145,num_HL=2,opt_lr=0.0003,opt_wd=0.0000,size_HL=174_2023-10-05_02-21-40"
219,-0.1,3.538735866546631,False,1,9ce97125,2023-10-05_02-22-33,1696472553,3.538735866546631,33834,c8afe81c666d,172.17.0.3,3.538735866546631,1,64,17,186,8,0.0006467947491892873,2.7260653543235225e-06,109,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_9ce97125_55_batch_size=64,down_HL=17,latent_dim=186,num_HL=8,opt_lr=0.0006,opt_wd=0.0000,size_HL=109_2023-10-05_02-22-30"
220,-0.1,3.5153820514678955,False,1,63191be3,2023-10-05_02-22-30,1696472550,3.5153820514678955,33834,c8afe81c666d,172.17.0.3,3.5153820514678955,1,64,15,246,6,0.00032354043402017205,1.7777957178083966e-06,148,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_63191be3_54_batch_size=64,down_HL=15,latent_dim=246,num_HL=6,opt_lr=0.0003,opt_wd=0.0000,size_HL=148_2023-10-05_02-22-26"
221,-0.1,3.34411358833313,False,1,cab8f990,2023-10-05_02-22-26,1696472546,3.34411358833313,33834,c8afe81c666d,172.17.0.3,3.34411358833313,1,128,10,24,5,7.180795520909491e-05,3.98405549934266e-06,352,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_cab8f990_53_batch_size=128,down_HL=10,latent_dim=24,num_HL=5,opt_lr=0.0001,opt_wd=0.0000,size_HL=352_2023-10-05_02-22-23"
222,-0.1,3.261028528213501,False,1,307856fb,2023-10-05_02-22-23,1696472543,3.261028528213501,33834,c8afe81c666d,172.17.0.3,3.261028528213501,1,256,5,284,6,0.00017011143459963585,5.71012016258542e-06,396,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_307856fb_52_batch_size=256,down_HL=5,latent_dim=284,num_HL=6,opt_lr=0.0002,opt_wd=0.0000,size_HL=396_2023-10-05_02-22-19"
223,-0.1,3.523207426071167,False,1,29c647f0,2023-10-05_02-22-19,1696472539,3.523207426071167,33834,c8afe81c666d,172.17.0.3,3.523207426071167,1,256,9,69,4,4.261793832821944e-05,9.402123661425486e-06,277,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_29c647f0_51_batch_size=256,down_HL=9,latent_dim=69,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=277_2023-10-05_02-22-15"
224,-0.1,3.204143047332764,False,1,cee8f24f,2023-10-05_02-22-15,1696472535,3.204143047332764,33834,c8afe81c666d,172.17.0.3,3.204143047332764,1,32,3,291,8,6.722972399880301e-05,3.1520731491897445e-06,377,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_cee8f24f_50_batch_size=32,down_HL=3,latent_dim=291,num_HL=8,opt_lr=0.0001,opt_wd=0.0000,size_HL=377_2023-10-05_02-22-12"
